parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
673ccb0691efe91cd015dcf7,T7eLuM7vfnjBt3d6ryS8,,0.32,,True,,,2,r,False,True,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1381).jpg,0.0-14.0-10.0-0.24,0,False,False,0,False,False,True,False,True,True,False,10,9,0,,0,,,2,,,,0,j,,1028,,images/1 (1381).jpg,Dn,Dn,,0,19,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,25,19,0,0,1996901,,33.32,759,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,TDeHRcQRWZk1Y9a5ZYSz,,0.627906976744186,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1314).jpg,0.0-17.0-1.0-0.25,0,True,,0,True,,True,False,,True,False,,10,0,2,0,,,,,,,1,j,,825,,images/1 (1314).jpg,,B,,,23,0,,673ccb0691efe91cd015dcf7,,,finalTest,,26,0,86,2189855,,36.53,851,image-keyboard-response,,,,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TDzpdQTtBjscVHiFcIbj,,0.6551724137931034,,False,,,2,r,False,False,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1700).jpg,0.0-5.0-10.0-0.28,0,True,True,0,False,False,False,False,True,True,False,1,1,False,5,0,,,1,,,,0,j,,538,,images/1 (1700).jpg,Fn+1,Fn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,29,29,0,241,385852,,6.47,79,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TIHhh0ndKU42Ra4As8uT,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1675).jpg,0.0-7.0-2.0-0.6,0,True,True,0,,True,True,False,False,False,False,3,3,0,10,0,,,1,,,,,,,,,images/1 (1675).jpg,A,A,,7,7,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,449,924347,,15.44,165,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,TIPa5LAuJIlxT5W1kips,,0.6190476190476191,,False,,,2,r,False,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1695).jpg,0.0-10.0-10.0-0.20,0,True,True,0,False,True,True,False,True,True,False,6,6,False,,0,,,1,,,,0,f,,927,,images/1 (1695).jpg,B,B,,15,15,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,21,21,0,443,1462617,,24.41,451,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TJY0Nnqa9XJOBebrFcTk,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1443).jpg,0.0-5.0-2.0-0.20,0,True,True,0,,True,True,False,True,True,False,1,1,0,3,0,,,1,,,,,,,,,images/1 (1443).jpg,B,B,,21,21,0,,673ccb0691efe91cd015dcf7,,,initial_study,21,21,0,151,298456,,5.01,27,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TKJrDelAM9jNqEUW9lyG,,0.5555555555555556,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (736).jpg,0.0-16.0-1.0-0.8,0,True,,0,False,,False,False,,False,False,,0,0,1,0,,,1,,,,0,j,,807,,images/1 (736).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,9,2100834,,35.05,774,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,TLaKRorOJj4PuLtaH9Vo,,0.3333333333333333,,True,,,2,r,False,False,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1005).jpg,0.0-14.0-10.0-0.26,0,True,True,0,False,False,False,False,True,True,False,10,10,0,1,0,,,1,,,,0,j,,2468,,images/1 (1005).jpg,Fnn+1,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,27,27,0,27,2000790,,33.38,761,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,TNYSJY0k59CxfpXsjhAA,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (828).jpg,0.0-11.0-2.0-0.0,0,True,True,0,,True,True,False,True,True,False,7,7,0,8,0,,,1,,,,,,,,,images/1 (828).jpg,B,B,,1,1,0,,673ccb0691efe91cd015dcf7,,,initial_study,19,19,0,394,1478582,,24.68,463,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TQhluA9CDmxhH9h0Kpko,,0.5833333333333335,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1207).jpg,0.0-19.0-1.0-0.11,0,True,,0,True,,True,False,,True,False,,8,0,4,0,,,,,,,1,j,,783,,images/1 (1207).jpg,,B,,,18,0,,673ccb0691efe91cd015dcf7,,,finalTest,,13,0,168,2261088,,37.72,933,image-keyboard-response,,,,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TY5lWP4eGxTyER71mapg,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-10.0-1.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,1344476,,22.45,386,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,Ta5YZZi0nifrcvezQ3kK,,0.5885167464114838,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (352).jpg,0.0-20.0-1.0-0.4,0,True,,0,False,,False,False,,False,False,,0,0,5,8,,,1,,,,0,j,,2414,,images/1 (352).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,209,2301548,,38.40,974,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,Tf3SViamLwAcO8ngDdjb,,0.5964912280701758,,,,,2,r,True,,,,j,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1164).jpg,0.0-21.0-1.0-0.32,0,True,,0,True,,False,False,,True,False,,1,False,6,1,,,,,,,1,j,,587,,images/1 (1164).jpg,,Fn,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,12,0,285,2369511,,39.53,1050,image-keyboard-response,,,,"tested only, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,TtcA7lqPeLQ7JwIZYcnH,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-13.0-5.0-0.2,0,,,0,,,,,,,,9,,,,,,,,,3,,,,,,,7,,,7,,,,,673ccb0691efe91cd015dcf7,,53,digitPresentation,,,,,1805971,,30.14,649,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,U5LaGBbPsVAIBeGF3o8Y,,0.5721040189125302,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2148).jpg,0.0-24.0-1.0-0.26,0,True,,0,False,,False,False,,False,False,,0,0,9,7,,,1,,,,0,j,,638,,images/1 (2148).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,423,2513176,,41.92,1188,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,U5YZ4cAp8Wx8dmhrDGs2,,0.5873015873015875,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1858).jpg,0.0-22.0-1.0-0.14,0,True,,0,False,,False,False,,False,False,,0,0,7,0,,,1,,,,0,j,,1053,,images/1 (1858).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,315,2405339,,40.13,1080,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,UBo4UccGH753GVtc1Kbo,,0.631578947368421,,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (933).jpg,0.0-10.0-10.0-0.18,0,True,False,0,False,False,False,False,True,False,True,6,5,6,,0,,,2,,,,0,j,,689,,images/1 (933).jpg,Fnn,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,19,0,19,475,1460708,,24.38,449,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,UDjJq5dTER7FWHGePrTV,,0.6666666666666666,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (934).jpg,0.0-5.0-10.0-0.14,0,False,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,1,j,,1700,,images/1 (934).jpg,B,B,,10,10,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,15,15,0,0,374881,,6.29,65,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,UHjYlYKAQisKUMKrCWJ5,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-6.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,803324,,13.43,114,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,ULVHGGTJRuw9FIBlYgbl,,0.5885416666666671,,,,,2,r,True,,True,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2142).jpg,0.0-23.0-1.0-0.35,0,True,,0,True,,True,False,,False,True,,7,8,8,0,,,,,,,1,j,,545,,images/1 (2142).jpg,,Cn,,,13,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,17,384,2479037,,41.35,1149,image-keyboard-response,,,,"studied only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,Ubf8m3CcU7mqDIniahFl,,0.8333333333333334,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (623).jpg,0.0-7.0-10.0-0.5,0,False,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,1,j,,678,,images/1 (623).jpg,B,B,,9,9,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,6,6,0,0,1017825,,17.00,208,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,UgTxQAJMznhzwf450gpl,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (4).jpg,0.0-9.0-2.0-0.23,0,True,True,0,,True,True,False,False,False,False,5,5,0,5,0,,,1,,,,,,,,,images/1 (4).jpg,A,A,,24,24,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,230,1253452,,20.93,334,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,UiU3QNu29Oxj5XrAuVfi,,0.7058823529411765,,False,,,2,r,True,True,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (354).jpg,0.0-6.0-10.0-0.16,0,False,True,0,False,False,False,False,True,True,False,2,2,False,,0,,,1,,,,1,f,,21,,images/1 (354).jpg,Fn+1,Fn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,17,17,0,0,858605,,14.35,143,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,Uk4YsEYsYesYbyVIYhaW,,0.595317725752509,,,,,2,r,True,False,False,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (442).jpg,0.0-21.0-1.0-0.46,0,True,,0,True,,True,False,,True,True,,4,5,6,0,,,,,,,1,j,,764,,images/1 (442).jpg,,Dn,,,15,0,,673ccb0691efe91cd015dcf7,,,finalTest,,13,14,299,2383420,,39.76,1064,image-keyboard-response,,,,"current target, in next trial",,,,1920
673ccb0691efe91cd015dcf7,UtVLPNpyGpZE6cAyulX3,,1,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1282).jpg,0.0-8.0-10.0-0.0,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,1,j,,2442,,images/1 (1282).jpg,B,B,,6,6,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,1,1,0,96,1143942,,19.10,279,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,UwEIWmPX0wH7jgmqEEfM,,,,True,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1083).jpg,0.0-9.0-2.0-0.14,0,True,True,0,,True,True,False,False,False,True,5,5,6,1,0,,,1,,,,,,,,,images/1 (1083).jpg,Cn+1,Cn,,15,15,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,15,24,1234402,,20.61,325,image-keyboard-response,1,0,1,"studied only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,V0I40SOs0FDYNvfCQNV8,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-5.0-0.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,enter,,139794,,"

    <p style='text-align: justify;color: black;background: white;font: caption-;'>1. A list of 30 pictures will appear on the screen one at a time. Study the pictures as they appear.</p>
    <p style='text-align: justify;color: black;background: white;font: caption-;'>2. After a brief blank period, you will see a series of numbers. Add these numbers as they appear. When prompted with ""TYPE THE SUM,"" use the number keys to enter your answer.</p>
     
    <p style='text-align: justify; color: black; background: white; font: caption-;'> 
    3. Next, you will see a series of test pictures from the list you just studied. For each picture, press the <strong>""J""</strong> key if you recognize it as one you have seen in the current list. Press the <strong>""F""</strong> key if you don’t recognize it as one from the current list. <br>   
      <strong>Accumulated accuracy will be displayed throughout the experiment. Please pay attention and try to get an averaged performance higher than 60% (chance level is 50%).</strong></p><br>
    <p style='text-align: justify; color: black; background: white; font: caption-;'>
    You will begin with a practice list, followed by nine formal test lists. <strong>For each test, respond based only on the list you JUST studied. If a picture appeared in a previous list but not the current one, press the <strong>""F""</strong> key.</strong>
    </p>

<p style='text-align: justify;color: black;background: white;font: caption-;'>Do not worry if you are unsure about some test pictures. This is normal, but please make your best guess.</p>
    <p style='text-align: justify;color: black;background: white;font: caption-;'>Press the ""Enter"" key to start the practice list.</p>
      
      ",,,,,,,,673ccb0691efe91cd015dcf7,,,instructions_practice,,,,,252922,,4.25,5,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,V3miSTDDhY1hn75ePGCk,,0.5384615384615384,,False,,,2,r,True,True,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (189).jpg,0.0-13.0-10.0-0.12,0,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,1,j,,654,,images/1 (189).jpg,B,B,,26,26,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,13,13,0,323,1842580,,30.75,671,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,V6xYHmxsDr3U8se1KdA0,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (539).jpg,0.0-14.0-2.0-0.29,0,False,True,0,,True,True,False,False,False,False,10,10,0,,0,,,1,,,,,,,,,images/1 (539).jpg,A,A,,30,30,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,0,1923883,,32.10,720,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,V8HQ195YseKB0dv2u1DF,,0.5819070904645482,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1795).jpg,0.0-24.0-1.0-0.12,0,True,,0,False,,False,False,,False,False,,0,0,9,0,,,1,,,,0,j,,588,,images/1 (1795).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,409,2502561,,41.75,1174,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,V9931LOAdeye7qGGGPy6,,0.5858208955223885,,,,,2,r,True,,,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1529).jpg,0.0-21.0-1.0-0.15,0,True,,0,True,,True,False,,False,False,,7,0,6,0,,,,,,,1,j,,439,,images/1 (1529).jpg,,A,,,29,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,268,2356796,,39.32,1033,image-keyboard-response,,,,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,VD1HeFKq3kRGWTYh5npV,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-8.0-5.0-0.7,0,,,0,,,,,,,,4,,,,,,,,,8,,,,,,,4,,,4,,,,,673ccb0691efe91cd015dcf7,,46,digitPresentation,,,,,1131618,,18.90,274,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,VDJsVqCH4xZeDGFbA9gh,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,enter,,348932,,"
    <p style='text-align: justify;color: black;background: white;font: caption-;''>
        Now you have finished the practice. When ready, start the study list with the ‘enter’ key.</p><p> Remember, respond based only on the list you JUST studied. If a picture appeared in a previous list but not the current one, press the <strong>""F""</strong> key.</p>
    ",,,,,,,,673ccb0691efe91cd015dcf7,,,,,,,,735495,,12.30,81,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,VMsOBx6zBhGno7f6sh9f,,1,,True,,,2,r,True,True,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (357).jpg,0.0-11.0-10.0-0.2,0,False,True,0,False,False,False,False,True,True,True,7,7,8,,0,,,1,,,,1,f,,825,,images/1 (357).jpg,Fnn+1,Fnn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,3,3,29,0,1579252,,26.36,509,image-keyboard-response,0,1,1,"tested only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,VPrmLilP1zzE8mW3SNQk,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (998).jpg,0.0-9.0-2.0-0.19,0,True,True,0,,True,True,False,False,False,False,5,5,0,1,0,,,1,,,,,,,,,images/1 (998).jpg,A,A,,20,20,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,2,1244990,,20.79,330,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,VRCGG14jZNNN8kNvYgBs,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-13.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,673ccb0691efe91cd015dcf7,,,fixation,,,,,1797936,,30.00,646,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,VegxPEWBVXbLkXlP4JAX,,,,False,,,2,r,,,,,,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1610).jpg,0.0-12.0-2.0-0.26,0,False,True,0,,True,True,False,False,False,False,8,8,0,,0,,,1,,,,,,,,,images/1 (1610).jpg,A,A,,27,27,0,,673ccb0691efe91cd015dcf7,,,initial_study,0,0,0,0,1660456,,27.71,565,image-keyboard-response,1,0,0,"studied only, not in trial",,,,1920
673ccb0691efe91cd015dcf7,Vek1RdXLFVJr3iokM5N0,,0.5614406779661019,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2194).jpg,0.0-25.0-1.0-0.27,0,True,,0,False,,False,False,,False,False,,0,0,10,5,,,1,,,,1,f,,666,,images/1 (2194).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,472,2555762,,42.63,1237,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,VgY8kX5JZ6T1nUHZYhb2,,0.5801104972375696,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1430).jpg,0.0-23.0-1.0-0.13,0,True,,0,False,,False,False,,False,False,,0,0,8,1,,,1,,,,0,j,,1173,,images/1 (1430).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,362,2457432,,40.99,1127,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,VgqYKkA2KD0bDyvSvhfk,,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-9.0-5.0-0.0,0,,,0,,,,,,,,5,,,,,,,,,1,,,,,,,8,,,8,,,,,673ccb0691efe91cd015dcf7,,46,digitPresentation,,,,,1271422,,21.23,343,html-keyboard-response,,,,,,,,1920
673ccb0691efe91cd015dcf7,VhlWTKvFfBFN6UuTBtJp,,0.5685840707964603,,,,,2,r,True,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2219).jpg,0.0-25.0-1.0-0.7,0,True,,0,False,,False,False,,False,False,,0,0,10,7,,,1,,,,1,f,,905,,images/1 (2219).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,452,2538524,,42.35,1217,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,Viwm1QwccOj5VqStpfSc,,0.6,,True,,,2,r,True,,True,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (150).jpg,0.0-13.0-10.0-0.4,0,True,False,0,False,False,True,False,True,False,True,9,8,9,,0,,,2,,,,1,f,,552,,images/1 (150).jpg,Cn,Cn,,0,29,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,5,0,5,381,1835596,,30.63,663,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,1920
673ccb0691efe91cd015dcf7,Vk0ys57JaTShyG5hlOIa,,0.6666666666666666,,,,,2,r,True,,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1273).jpg,0.0-16.0-1.0-0.5,0,True,,0,True,,True,False,,True,False,,6,0,1,0,,,,,,,1,j,,785,,images/1 (1273).jpg,,B,,,29,0,,673ccb0691efe91cd015dcf7,,,finalTest,,24,0,6,2096843,,34.98,771,image-keyboard-response,,,,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,VkxzWN02kKnUMwBLt72k,,0.6238532110091743,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2204).jpg,0.0-18.0-1.0-0.0,0,True,,0,False,,False,False,,False,False,,0,0,3,10,,,1,,,,0,j,,793,,images/1 (2204).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,109,2214971,,36.95,874,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,VnlwgLQ23sYvGAFLXOK4,,,,False,,,2,r,,,,,,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2083).jpg,0.0-13.0-2.0-0.9,0,True,True,0,,True,True,False,True,True,False,9,9,0,3,0,,,1,,,,,,,,,images/1 (2083).jpg,B,B,,10,10,0,,673ccb0691efe91cd015dcf7,,,initial_study,21,21,0,126,1752352,,29.24,624,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,VoeCeYFkdQ6r6Nh72MX6,No,,,,,,2,r,,,,,,,3,,,,,1200,673ccb0691efe91cd015dcf7,,0.0-29.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673ccb0691efe91cd015dcf7,True,,,,,,,2685591,,44.80,1260,fullscreen,,,,,,,,1920
673ccb0691efe91cd015dcf7,Vp5TxlaYEsDAmg7qxlBk,,0.596091205211727,,,,,2,r,True,,False,,j,T_nontarget,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (1638).jpg,0.0-22.0-1.0-0.6,0,True,,0,True,,True,False,,False,True,,5,6,7,0,,,,,,,1,j,,886,,images/1 (1638).jpg,,Cn,,,25,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,17,307,2397789,,40.00,1072,image-keyboard-response,,,,"studied only, in next trial",,,,1920
673ccb0691efe91cd015dcf7,VrrkcqVPvcCbBPXbBiYt,,0.6666666666666666,,False,,,2,r,True,True,,,f,T_foil,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (197).jpg,0.0-13.0-10.0-0.2,0,True,True,0,False,False,False,False,True,True,False,9,9,False,3,0,,,1,,,,1,f,,620,,images/1 (197).jpg,Fn+1,Fn,,0,0,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,3,3,0,139,1834114,,30.61,661,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,1920
673ccb0691efe91cd015dcf7,Vu3wJMNyTXMljFG9dVYc,,0.6721311475409836,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (798).jpg,0.0-17.0-1.0-0.0,0,True,,0,False,,False,False,,False,False,,0,0,2,6,,,1,,,,0,j,,825,,images/1 (798).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,61,2165340,,36.13,826,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,VusWZ4smAHOuKV0blzlp,,0.5684454756380514,,,,,2,r,False,,,,f,F,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2271).jpg,0.0-24.0-1.0-0.34,0,True,,0,False,,False,False,,False,False,,0,0,9,0,,,1,,,,0,j,,773,,images/1 (2271).jpg,,FF,,,0,0,,673ccb0691efe91cd015dcf7,,,finalTest,,0,0,431,2522361,,42.08,1196,image-keyboard-response,,,,final Foil,,,,1920
673ccb0691efe91cd015dcf7,VxP561N1TjSH10KMrbWy,,0.6,,False,,,2,r,False,False,,,j,T_target,3,,,,,1200,673ccb0691efe91cd015dcf7,1 (2217).jpg,0.0-13.0-10.0-0.29,0,True,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,f,,735,,images/1 (2217).jpg,B,B,,3,3,0,,673ccb0691efe91cd015dcf7,,,initialTest_response,30,30,0,254,1857808,,31.00,688,image-keyboard-response,1,1,0,"current target, not in next trial",,,,1920
