parent_document_id,document_id,accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
DEBUGV2,HwCSTAZzcuTwqsIjM5G5,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1378).jpg,0.0-12.0-2.0-0.14,0,False,True,0,,True,True,False,True,True,False,8,8,0,,0,,,1,,,,,,,,,images/1 (1378).jpg,B,B,,15,15,0,,DEBUGV2,,,initial_study,1,1,0,0,29814,0.51,553,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,HxXnvbeGyHG8A58ZfIZp,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1418).jpg,0.0-13.0-2.0-0.10,0,True,True,0,,True,True,False,True,True,False,9,9,0,1,0,,,1,,,,,,,,,images/1 (1418).jpg,B,B,,11,11,0,,DEBUGV2,,,initial_study,1,1,0,23,31018,0.53,625,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,I3SfpSh8uAqdfbKot6ll,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2024).jpg,0.0-6.0-2.0-0.22,0,True,True,0,,True,True,False,True,True,False,2,2,0,1,0,,,1,,,,,,,,,images/1 (2024).jpg,B,B,,23,23,0,,DEBUGV2,,,initial_study,10,10,0,38,22479,0.39,105,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,ICdXifEY1DOacUjX6R6c,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (646).jpg,0.0-9.0-2.0-0.1,0,True,True,0,,True,True,False,False,False,False,5,5,0,10,0,,,1,,,,,,,,,images/1 (646).jpg,A,A,,2,2,0,,DEBUGV2,,,initial_study,0,0,0,456,25917,0.44,312,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,IEjvHr06cYfvXGeUVhTM,0,True,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (176).jpg,0.0-9.0-10.0-0.25,0,True,True,0,False,True,True,False,True,True,True,5,5,6,,0,,,1,,,,0,,,,,images/1 (176).jpg,Dn+1,Dn,,4,4,0,,DEBUGV2,,,initialTest_response,26,26,3,63,26998,0.46,380,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,Ib0bbG2ci9N0qCMgUESv,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (930).jpg,0.0-8.0-2.0-0.19,0,False,True,0,,True,True,False,True,True,False,4,4,0,,0,,,1,,,,,,,,,images/1 (930).jpg,B,B,,20,20,0,,DEBUGV2,,,initial_study,10,10,0,0,24904,0.43,254,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,IwNTdW5I4azOy7lYjcKK,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2043).jpg,0.0-7.0-2.0-0.7,0,True,True,0,,True,True,False,True,True,False,3,3,0,9,0,,,1,,,,,,,,,images/1 (2043).jpg,B,B,,8,8,0,,DEBUGV2,,,initial_study,20,20,0,424,23524,0.40,166,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,J00ycYbI99Gm3uDXEPnj,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-5.0-0.5,0,,,0,,,,,,,,3,,,,,,,,,6,,,,,,,7,,,7,,,,,DEBUGV2,,54,digitPresentation,,,,,23882,0.41,196,html-keyboard-response,,,,,,,,2562
DEBUGV2,J4QzvaGVDDIYV3aMBp4a,0,True,,,2,r,False,,False,,f,T_foil,3,,1728,DEBUGV2,1 (316).jpg,0.0-6.0-10.0-0.28,0,False,False,0,False,False,True,False,True,False,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (316).jpg,Cn,Cn,,0,3,0,,DEBUGV2,,,initialTest_response,29,0,29,0,23371,0.40,155,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
DEBUGV2,J6iXZlbJdf9TJQ62uYR5,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-11.0-5.0-0.3,0,,,0,,,,,,,,7,,,,,,,,,4,,,,,,,7,,,7,,,,,DEBUGV2,,52,digitPresentation,,,,,28819,0.49,498,html-keyboard-response,,,,,,,,2562
DEBUGV2,JQ94XtV3SP3tnOw7e2Qp,0,True,,,2,r,False,,False,,f,T_foil,3,,1728,DEBUGV2,1 (496).jpg,0.0-6.0-10.0-0.22,0,True,False,0,False,False,True,False,True,False,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (496).jpg,Cn,Cn,,0,26,0,,DEBUGV2,,,initialTest_response,23,0,23,155,23240,0.40,149,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
DEBUGV2,JfGwhJh4Wu1JVJ4zCJ6t,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1020).jpg,0.0-8.0-10.0-0.27,0,False,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (1020).jpg,B,B,,4,4,0,,DEBUGV2,,,initialTest_response,28,28,0,0,25812,0.44,306,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,JjZL06qHAa288DhAOD7X,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (486).jpg,0.0-9.0-10.0-0.9,0,False,True,0,False,False,False,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (486).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,10,10,0,0,26628,0.45,364,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,JoCvsyzbkC3h98Gvhz6X,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (2131).jpg,0.0-7.0-10.0-0.5,0,True,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (2131).jpg,B,B,,28,28,0,,DEBUGV2,,,initialTest_response,6,6,0,76,24077,0.41,208,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,JqItnuU8WgGQBREIb4Jk,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-11.0-8.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Now judge if you have seen this pictures from the list you JUST studied before the digits,,,,,,,,DEBUGV2,,,prompt,,,,,28906,0.49,505,html-keyboard-response,,,,,,,,2562
DEBUGV2,JtKVE86vIiOLGtAhO3Xr,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (242).jpg,0.0-11.0-2.0-0.19,0,False,True,0,,True,True,False,True,True,False,7,7,0,,0,,,1,,,,,,,,,images/1 (242).jpg,B,B,,20,20,0,,DEBUGV2,,,initial_study,20,20,0,0,28630,0.49,482,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,Jx5bQDjzhFp8AU0ZGb45,0,False,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (515).jpg,0.0-5.0-10.0-0.26,0,False,True,0,False,False,False,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (515).jpg,Fn+1,Fn,,0,0,0,,DEBUGV2,,,initialTest_response,27,27,0,0,22107,0.38,77,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
DEBUGV2,K8Iw0mji9soYnOfHBzNq,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1836).jpg,0.0-8.0-2.0-0.11,0,False,True,0,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,,images/1 (1836).jpg,A,A,,12,12,0,,DEBUGV2,,,initial_study,0,0,0,0,24812,0.42,246,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,KJOCraLFawT4No5RQ87V,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (1635).jpg,0.0-12.0-10.0-0.28,0,True,False,0,False,False,False,False,True,False,True,8,7,8,,0,,,2,,,,0,,,,,images/1 (1635).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,29,0,29,115,30834,0.52,611,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,KOIMFFWqiGxi6KCfV2HF,,,,,2,r,False,,,52,,,3,,1728,DEBUGV2,,0.0-10.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,DEBUGV2,,,answer_counting,,,,,27617,0.47,427,survey-text,,,,,,,,2562
DEBUGV2,KZganJQm2l7M6pB2oxZ4,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-10.0-5.0-0.2,0,,,0,,,,,,,,6,,,,,,,,,3,,,,,,,7,,,7,,,,,DEBUGV2,,52,digitPresentation,,,,,27537,0.47,421,html-keyboard-response,,,,,,,,2562
DEBUGV2,KgZXvDyUlYYsuUYXThXV,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (686).jpg,0.0-12.0-2.0-0.3,0,False,True,0,,True,True,False,True,True,True,8,8,9,,0,,,1,,,,,,,,,images/1 (686).jpg,Dn+1,Dn,,4,4,0,,DEBUGV2,,,initial_study,19,19,4,0,29676,0.51,542,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,KgfIkOnHMGdDLcmDyKRQ,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (361).jpg,0.0-9.0-2.0-0.27,0,True,True,0,,True,True,False,True,True,False,5,5,0,4,0,,,1,,,,,,,,,images/1 (361).jpg,B,B,,28,28,0,,DEBUGV2,,,initial_study,23,23,0,194,26240,0.45,338,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,Kgynkhg7BnjgzRdae77h,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (985).jpg,0.0-6.0-2.0-0.3,0,False,True,0,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,,images/1 (985).jpg,B,B,,4,4,0,,DEBUGV2,,,initial_study,18,18,0,0,22260,0.38,86,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,KxMK4t9DyzmAq1UYZulT,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1204).jpg,0.0-11.0-10.0-0.14,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (1204).jpg,B,B,,19,19,0,,DEBUGV2,,,initialTest_response,15,15,0,123,29244,0.50,521,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,L0JgLgWrg22eWbTUKRop,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-6.0-8.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Now judge if you have seen this pictures from the list you JUST studied before the digits,,,,,,,,DEBUGV2,,,prompt,,,,,22717,0.39,125,html-keyboard-response,,,,,,,,2562
DEBUGV2,L4c6AvwDrqNKCwYpRg3w,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (639).jpg,0.0-9.0-10.0-0.2,0,False,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (639).jpg,B,B,,20,20,0,,DEBUGV2,,,initialTest_response,3,3,0,0,26474,0.45,357,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,L7gHYQoN0Bnv1JaD2uxQ,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1942).jpg,0.0-6.0-2.0-0.24,0,True,True,0,,True,True,False,True,True,False,2,2,0,4,0,,,1,,,,,,,,,images/1 (1942).jpg,B,B,,25,25,0,,DEBUGV2,,,initial_study,30,30,0,170,22503,0.39,107,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,LG9XAZpLA5XORDLnqIUd,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (723).jpg,0.0-12.0-2.0-0.20,0,True,True,0,,True,True,False,False,False,False,8,8,0,1,0,,,1,,,,,,,,,images/1 (723).jpg,A,A,,21,21,0,,DEBUGV2,,,initial_study,0,0,0,48,29887,0.51,559,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,LItG8HEJFDV4F6s9BLWC,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-1.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,DEBUGV2,,,fixation,,,,,23423,0.40,158,html-keyboard-response,,,,,,,,2562
DEBUGV2,LM3sTjvwzwNntuXJYXFn,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-14.0-3.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Summing up the digits as they appear,,,,,,,,DEBUGV2,,,prompt,,,,,32508,0.55,721,html-keyboard-response,,,,,,,,2562
DEBUGV2,LOYLocopQQGjVRewPASZ,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (393).jpg,0.0-7.0-2.0-0.4,0,True,True,0,,True,True,False,False,False,False,3,3,0,9,0,,,1,,,,,,,,,images/1 (393).jpg,A,A,,5,5,0,,DEBUGV2,,,initial_study,0,0,0,426,23483,0.40,163,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,LPBHrJbtvp89d33L37hm,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (574).jpg,0.0-9.0-2.0-0.16,0,True,True,0,,True,True,False,True,True,False,5,5,0,5,0,,,1,,,,,,,,,images/1 (574).jpg,B,B,,17,17,0,,DEBUGV2,,,initial_study,8,8,0,247,26098,0.45,327,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,LcyrzaFtkG57jO0zRpgV,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2290).jpg,0.0-11.0-2.0-0.29,0,True,True,0,,True,True,False,True,True,False,7,7,0,1,0,,,1,,,,,,,,,images/1 (2290).jpg,B,B,,30,30,0,,DEBUGV2,,,initial_study,10,10,0,43,28754,0.49,492,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,LgyYHwpxtaIRtQLFHldh,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1975).jpg,0.0-8.0-2.0-0.8,0,True,True,0,,True,True,False,True,True,False,4,4,0,9,0,,,1,,,,,,,,,images/1 (1975).jpg,B,B,,9,9,0,,DEBUGV2,,,initial_study,26,26,0,405,24779,0.42,243,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,Li3ILsdRN6XTO4PHXxfu,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (457).jpg,0.0-11.0-2.0-0.15,0,False,True,0,,True,True,False,True,True,False,7,7,0,,0,,,1,,,,,,,,,images/1 (457).jpg,B,B,,16,16,0,,DEBUGV2,,,initial_study,14,14,0,0,28585,0.49,478,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,LmQPddGVmOl2NNrWdZnu,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (931).jpg,0.0-13.0-2.0-0.4,0,False,True,0,,True,True,False,False,False,False,9,9,0,,0,,,1,,,,,,,,,images/1 (931).jpg,A,A,,5,5,0,,DEBUGV2,,,initial_study,0,0,0,0,30950,0.53,619,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,Loadskeq6y1DmpdDsvHd,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-8.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,25160,0.43,276,html-keyboard-response,,,,,,,,2562
DEBUGV2,M1bz1XVO2bhKYHXEt9Ra,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-1.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,DEBUGV2,,,fixation,,,,,20984,0.36,6,html-keyboard-response,,,,,,,,2562
DEBUGV2,M4Z8UC93WUpslzaGN6dG,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-5.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,21488,0.37,48,html-keyboard-response,,,,,,,,2562
DEBUGV2,M8wYHIGDnjf10s6gChty,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (666).jpg,0.0-5.0-2.0-0.16,0,True,True,0,,True,True,False,True,True,False,1,1,0,7,0,,,1,,,,,,,,,images/1 (666).jpg,B,B,,17,17,0,,DEBUGV2,,,initial_study,2,2,0,336,21180,0.36,23,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,MF53QfgCUlI8ovSyhIzF,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (1388).jpg,0.0-6.0-10.0-0.16,0,False,False,0,False,False,True,False,True,True,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (1388).jpg,Dn,Dn,,0,25,0,,DEBUGV2,,,initialTest_response,17,25,17,0,23100,0.40,143,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
DEBUGV2,MGiH8aRw0M09RxiyVIuF,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (448).jpg,0.0-13.0-2.0-0.9,0,True,True,0,,True,True,False,False,False,True,9,9,10,6,0,,,1,,,,,,,,,images/1 (448).jpg,Cn+1,Cn,,10,10,0,,DEBUGV2,,,initial_study,0,0,19,256,31007,0.53,624,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,MJ1Yn1qSk65rcbC7PLDf,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-14.0-5.0-0.7,0,,,0,,,,,,,,10,,,,,,,,,8,,,,,,,6,,,6,,,,,DEBUGV2,,56,digitPresentation,,,,,32607,0.55,730,html-keyboard-response,,,,,,,,2562
DEBUGV2,ML5NDZkTgajTBbHGlKfO,,False,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (273).jpg,0.0-7.0-2.0-0.0,0,False,True,0,,True,True,False,False,False,False,3,3,0,,0,,,1,,,,,,,,,images/1 (273).jpg,A,A,,1,1,0,,DEBUGV2,,,initial_study,0,0,0,0,23434,0.40,159,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
DEBUGV2,MP70GbIVcZiTiP2hgqsj,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-14.0-5.0-0.2,0,,,0,,,,,,,,10,,,,,,,,,3,,,,,,,5,,,5,,,,,DEBUGV2,,56,digitPresentation,,,,,32553,0.55,725,html-keyboard-response,,,,,,,,2562
DEBUGV2,MVA2KRZfSnI1C4jJ0uiZ,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (730).jpg,0.0-8.0-10.0-0.17,0,True,True,0,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (730).jpg,B,B,,10,10,0,,DEBUGV2,,,initialTest_response,18,18,0,143,25582,0.44,296,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,MWQLA1fTbivgNbozKbOO,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (381).jpg,0.0-6.0-2.0-0.10,0,True,True,0,,True,True,False,True,True,True,2,2,3,7,0,,,1,,,,,,,,,images/1 (381).jpg,Dn+1,Dn,,11,11,0,,DEBUGV2,,,initial_study,5,5,4,344,22344,0.38,93,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,MaqtzdghMu5hlBaLM5kz,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (824).jpg,0.0-10.0-2.0-0.11,0,True,True,0,,True,True,False,False,False,True,6,6,7,2,0,,,1,,,,,,,,,images/1 (824).jpg,Cn+1,Cn,,12,12,0,,DEBUGV2,,,initial_study,0,0,7,106,27262,0.46,398,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,MeD6UbpdFJsywGvcrWA9,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (218).jpg,0.0-7.0-2.0-0.15,0,False,True,0,,True,True,False,True,True,True,3,3,4,,0,,,1,,,,,,,,,images/1 (218).jpg,Dn+1,Dn,,16,16,0,,DEBUGV2,,,initial_study,9,9,22,0,23617,0.40,174,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,Mjzb6XE34d5CI9hm1ZAi,0,True,,,2,r,False,False,False,,f,T_foil,3,,1728,DEBUGV2,1 (1808).jpg,0.0-10.0-10.0-0.18,0,True,False,0,False,False,False,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (1808).jpg,Fnn,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,19,0,19,312,28093,0.48,449,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
DEBUGV2,MlO7AbjocaYXVE5u7bxR,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (334).jpg,0.0-12.0-2.0-0.22,0,True,True,0,,True,True,False,True,True,True,8,8,9,2,0,,,1,,,,,,,,,images/1 (334).jpg,Dn+1,Dn,,23,23,0,,DEBUGV2,,,initial_study,21,21,9,75,29911,0.51,561,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,Mp9kbg1ObVq3XDmG5jA4,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2137).jpg,0.0-6.0-2.0-0.23,0,True,True,0,,True,True,False,True,True,False,2,2,0,6,0,,,1,,,,,,,,,images/1 (2137).jpg,B,B,,24,24,0,,DEBUGV2,,,initial_study,13,13,0,300,22491,0.39,106,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,MtluiCitQRAjDiZIw1t0,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-10.0-5.0-0.7,0,,,0,,,,,,,,6,,,,,,,,,8,,,,,,,8,,,8,,,,,DEBUGV2,,52,digitPresentation,,,,,27599,0.47,426,html-keyboard-response,,,,,,,,2562
DEBUGV2,MxcW6TSZFIyAuogdzYIN,0,False,,,2,r,False,False,,,j,T_target,3,,1728,DEBUGV2,1 (1716).jpg,0.0-7.0-10.0-0.16,0,True,True,0,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (1716).jpg,B,B,,4,4,0,,DEBUGV2,,,initialTest_response,17,17,0,305,24331,0.42,219,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,N0FaKaE7gcr2X3aNPqAZ,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (1388).jpg,0.0-5.0-2.0-0.24,0,False,True,0,,True,True,False,True,True,True,1,1,2,,0,,,1,,,,,,,,,images/1 (1388).jpg,Dn+1,Dn,,25,25,0,,DEBUGV2,,,initial_study,19,19,17,0,21277,0.37,31,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,N5ToIn9IWZ7S5mynJcxz,,False,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (2127).jpg,0.0-10.0-2.0-0.15,0,True,True,0,,True,True,False,True,True,False,6,6,0,5,0,,,1,,,,,,,,,images/1 (2127).jpg,B,B,,16,16,0,,DEBUGV2,,,initial_study,25,25,0,221,27309,0.47,402,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
DEBUGV2,NIwAk7vYIgCB3qz8F7KT,0,True,,,2,r,False,False,,,f,T_foil,3,,1728,DEBUGV2,1 (1808).jpg,0.0-9.0-10.0-0.27,0,True,True,0,False,False,False,False,True,True,True,5,5,6,7,0,,,1,,,,0,,,,,images/1 (1808).jpg,Fnn+1,Fnn,,0,0,0,,DEBUGV2,,,initialTest_response,28,28,19,312,27043,0.46,382,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
DEBUGV2,NLbxyV98TH9ht4ET5vh1,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-14.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,32629,0.55,732,html-keyboard-response,,,,,,,,2562
DEBUGV2,NTT9sDWaS82MSZMu95Ms,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-7.0-5.0-0.7,0,,,0,,,,,,,,3,,,,,,,,,8,,,,,,,8,,,8,,,,,DEBUGV2,,54,digitPresentation,,,,,23903,0.41,198,html-keyboard-response,,,,,,,,2562
DEBUGV2,NXcqIk0evf1hoThEffJL,,True,,,2,r,,,,,,T_nontarget,3,,1728,DEBUGV2,1 (1992).jpg,0.0-11.0-2.0-0.27,0,True,True,0,,True,True,False,False,False,True,7,7,8,4,0,,,1,,,,,,,,,images/1 (1992).jpg,Cn+1,Cn,,28,28,0,,DEBUGV2,,,initial_study,0,0,14,199,28725,0.49,490,image-keyboard-response,1,0,1,"studied only, in next trial",,,,2562
DEBUGV2,NXfp4rcNkXPUo3cvTg3X,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-10.0-5.0-0.1,0,,,0,,,,,,,,6,,,,,,,,,2,,,,,,,9,,,9,,,,,DEBUGV2,,52,digitPresentation,,,,,27525,0.47,420,html-keyboard-response,,,,,,,,2562
DEBUGV2,Ni3dRBcMk1toaPgACHbJ,,True,,,2,r,,,,,,T_target,3,,1728,DEBUGV2,1 (822).jpg,0.0-10.0-2.0-0.29,0,False,True,0,,True,True,False,True,True,True,6,6,7,,0,,,1,,,,,,,,,images/1 (822).jpg,Dn+1,Dn,,30,30,0,,DEBUGV2,,,initial_study,14,14,28,0,27482,0.47,416,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
DEBUGV2,NkhZEKwOysbIiL6l4KMG,,,,,2,r,,,,,,,3,,1728,DEBUGV2,,0.0-13.0-7.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,DEBUGV2,,,promptfeedback,,,,,31379,0.53,656,html-keyboard-response,,,,,,,,2562
